age,status,orientation,body_type,diet,drinks,drugs,height,income,last_online,location,smokes,speaks,education,dropped out,job,religion,relig_imprt,sign,sign_imprt,asian,white,black,hispanic / latin,pacific islander,native american,middle eastern,indian,other,havekids,wantkids,likes_dog,likes_cat,has_dog,has_cat,status-single,status-available,status-seeing someone,status-married,orientation-straight,orientation-bisexual,orientation-gay,diet-anything,diet-other,diet-halal,diet-vegetarian,diet-vegan,diet-kosher,job-non-technical,job-artistic / musical / writer,job-other,job-technology,job-business and management,job-education,job-medicine / health,job-entertainment / media,job-law and government,religion-agnosticism,religion-christianity,religion-catholicism,religion-buddhism,religion-other,religion-atheism,religion-judaism,religion-hinduism,religion-islam,sign-gemini,sign-cancer,sign-sagittarius,sign-taurus,sign-pisces,sign-aquarius,sign-libra,sign-aries,sign-capricorn,sign-virgo,sign-leo,sign-scorpio,sex-m
47,single,straight,4,vegetarian,2,0,66.0,100000,2012-06-29,"mill valley, california",0,3,2,0,artistic / musical / writer,other,0.0,virgo,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,single,straight,10,anything,4,2,72.0,20000,2012-06-24,"san francisco, california",0,1,2,0,education,other,2.0,leo,0.0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,single,straight,4,anything,1,0,70.0,-1,2012-06-25,"san francisco, california",0,1,4,0,business and management,judaism,1.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59,single,straight,4,anything,2,0,64.0,60000,2012-06-29,"san rafael, california",0,3,2,0,education,other,1.0,scorpio,0.0,1,0,0,0,0,0,0,0,0,1,-1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,available,straight,5,anything,2,0,75.0,100000,2012-06-29,"san francisco, california",0,2,4,0,other,agnosticism,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18,single,straight,5,anything,2,0,73.0,20000,2012-06-30,"sausalito, california",0,1,2,0,education,other,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,single,straight,3,vegetarian,2,0,64.0,-1,2012-02-05,"palo alto, california",0,4,2,0,entertainment / media,atheism,1.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,single,straight,6,anything,3,2,69.0,-1,2012-06-30,"san francisco, california",3,5,1,0,technology,atheism,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,single,straight,6,anything,2,0,75.0,-1,2012-03-05,"san francisco, california",1,3,3,0,other,buddhism,1.0,cancer,2.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,available,straight,5,anything,2,1,70.0,-1,2012-06-29,"san francisco, california",0,2,1,1,artistic / musical / writer,agnosticism,3.0,aquarius,1.0,0,1,0,0,0,0,0,0,1,1,0.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,available,bisexual,5,anything,2,1,76.0,-1,2012-06-29,"san leandro, california",0,1,2,0,other,other,3.0,aquarius,2.0,0,1,0,0,0,1,0,0,1,1,-1.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41,available,bisexual,4,anything,3,0,66.0,-1,2012-06-23,"san francisco, california",0,3,1,0,other,atheism,2.0,cancer,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,single,straight,4,anything,2,0,67.0,30000,2012-06-28,"san francisco, california",0,2,2,0,artistic / musical / writer,other,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,single,straight,6,anything,2,0,74.0,-1,2012-06-30,"san mateo, california",0,1,3,0,other,catholicism,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,single,straight,3,anything,0,0,60.0,-1,2012-06-26,"emeryville, california",0,1,2,0,non-technical,christianity,1.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,single,straight,5,anything,2,0,63.0,30000,2012-04-24,"redwood city, california",1,1,1,0,business and management,catholicism,1.0,pisces,0.0,0,0,0,1,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
61,single,straight,4,anything,2,0,68.0,-1,2012-06-28,"moraga, california",0,1,2,0,medicine / health,catholicism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,seeing someone,straight,3,vegetarian,2,1,63.0,-1,2012-02-25,"san francisco, california",3,1,2,0,artistic / musical / writer,other,0.0,aries,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,single,straight,4,anything,1,1,66.0,40000,2012-06-29,"san francisco, california",0,2,2,0,business and management,atheism,1.0,pisces,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,single,straight,8,anything,2,0,64.0,-1,2012-03-12,"albany, california",0,5,4,0,business and management,judaism,0.0,aquarius,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,single,straight,6,anything,1,0,63.0,-1,2012-06-27,"martinez, california",0,2,4,0,business and management,catholicism,1.0,sagittarius,1.0,0,1,0,1,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,single,straight,8,anything,2,0,63.0,-1,2011-10-11,"san francisco, california",0,2,4,0,medicine / health,christianity,2.0,aquarius,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,single,straight,6,anything,0,0,68.0,-1,2012-06-30,"san francisco, california",4,1,2,0,business and management,agnosticism,3.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,available,straight,3,anything,2,0,74.0,20000,2012-01-18,"berkeley, california",3,2,2,0,non-technical,agnosticism,2.0,aries,0.0,0,1,0,1,0,0,0,0,0,0,-1.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,single,straight,5,other,2,0,65.0,-1,2012-06-29,"oakland, california",0,1,1,0,other,judaism,1.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,single,straight,6,anything,2,0,64.0,-1,2012-06-28,"alameda, california",0,1,3,0,law and government,catholicism,1.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,single,straight,6,anything,0,0,70.0,-1,2012-06-29,"berkeley, california",0,1,1,0,other,catholicism,0.0,capricorn,0.0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,single,gay,2,vegetarian,3,0,69.0,-1,2012-06-29,"san francisco, california",0,3,2,0,education,atheism,0.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,single,straight,5,anything,2,0,67.0,-1,2012-04-14,"san mateo, california",0,2,2,0,business and management,agnosticism,1.0,capricorn,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,single,straight,0,vegetarian,2,0,67.0,-1,2012-06-21,"san francisco, california",3,3,2,0,business and management,christianity,2.0,capricorn,1.0,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,married,straight,11,anything,2,1,64.0,-1,2012-06-29,"hayward, california",0,1,2,0,artistic / musical / writer,other,1.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,single,straight,9,anything,0,0,67.0,20000,2012-06-29,"vallejo, california",1,2,1,0,other,catholicism,2.0,sagittarius,0.0,1,0,0,0,1,0,0,0,0,0,1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,single,straight,6,vegetarian,4,1,74.0,-1,2012-06-28,"oakland, california",2,3,2,1,business and management,agnosticism,1.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,single,straight,6,anything,2,0,69.0,40000,2012-04-07,"oakland, california",1,1,1,0,non-technical,other,0.0,libra,1.0,0,0,1,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,single,straight,5,vegetarian,2,2,68.0,60000,2012-06-26,"san francisco, california",1,2,2,0,entertainment / media,other,1.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,single,straight,4,anything,3,0,73.0,-1,2012-06-29,"san francisco, california",0,2,2,0,business and management,atheism,0.0,libra,0.0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,single,straight,6,anything,2,0,60.0,-1,2012-06-28,"san pablo, california",0,1,1,0,other,catholicism,3.0,gemini,1.0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,single,straight,4,anything,2,0,70.0,-1,2012-06-28,"san francisco, california",0,2,4,0,other,other,2.0,capricorn,0.0,0,1,0,1,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,single,straight,8,anything,1,0,68.0,50000,2012-06-08,"san leandro, california",0,3,2,0,business and management,christianity,2.0,gemini,1.0,0,0,0,0,1,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,single,straight,5,anything,2,0,72.0,-1,2012-06-29,"san francisco, california",2,1,4,0,technology,other,3.0,gemini,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,single,straight,6,anything,3,1,68.0,-1,2012-06-28,"san francisco, california",0,2,2,0,technology,atheism,1.0,taurus,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,single,straight,9,anything,2,0,74.0,-1,2012-03-01,"oakland, california",0,1,1,0,non-technical,other,0.0,pisces,1.0,0,0,1,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,single,straight,4,vegetarian,2,0,68.0,50000,2012-06-29,"oakland, california",2,3,1,0,medicine / health,catholicism,1.0,capricorn,0.0,0,0,0,1,1,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,single,straight,5,anything,2,0,74.0,40000,2012-06-25,"richmond, california",0,2,2,0,medicine / health,catholicism,1.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,single,straight,5,kosher,1,0,66.0,40000,2012-06-29,"san francisco, california",2,3,2,0,artistic / musical / writer,christianity,3.0,aries,0.0,0,0,1,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,single,straight,5,vegan,5,1,69.0,-1,2012-06-29,"martinez, california",0,2,1,0,technology,other,2.0,aquarius,0.0,0,1,0,0,0,1,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30,single,straight,4,vegetarian,2,0,71.0,-1,2012-04-25,"san francisco, california",0,2,2,0,other,other,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,single,straight,5,vegetarian,3,1,68.0,-1,2012-05-29,"palo alto, california",0,1,5,0,education,other,1.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,single,straight,6,anything,2,1,67.0,20000,2012-04-19,"san francisco, california",1,3,1,0,other,other,2.0,sagittarius,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,available,straight,4,anything,1,1,69.0,-1,2012-06-29,"berkeley, california",0,4,5,1,technology,atheism,0.0,virgo,0.0,0,1,0,0,0,0,1,0,0,0,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,single,straight,6,vegetarian,4,1,68.0,30000,2012-06-19,"san francisco, california",3,3,2,0,artistic / musical / writer,atheism,3.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,single,straight,4,anything,0,0,73.0,150000,2012-06-30,"oakland, california",0,1,4,0,technology,other,0.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,single,straight,1,anything,3,1,70.0,-1,2012-06-29,"menlo park, california",4,1,1,0,technology,agnosticism,0.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,single,straight,8,anything,2,0,66.0,20000,2012-05-13,"oakland, california",0,1,2,0,business and management,christianity,1.0,taurus,1.0,1,0,1,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,single,straight,8,other,2,0,65.0,-1,2012-06-29,"san francisco, california",0,2,4,0,business and management,judaism,0.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,single,straight,6,anything,2,1,64.0,40000,2012-06-29,"san francisco, california",0,1,1,1,entertainment / media,agnosticism,1.0,taurus,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,single,gay,6,vegan,0,0,64.0,-1,2012-06-18,"san francisco, california",0,2,1,0,artistic / musical / writer,atheism,0.0,leo,0.0,0,0,0,1,0,0,0,0,0,-1,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,single,bisexual,8,anything,2,0,68.0,100000,2012-06-17,"san francisco, california",0,5,4,0,technology,atheism,3.0,gemini,0.0,0,1,0,0,0,0,0,0,1,0,-1.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,single,straight,6,anything,1,0,70.0,100000,2012-06-29,"palo alto, california",0,2,1,0,technology,christianity,0.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,available,straight,6,vegetarian,1,1,71.0,1000000,2012-02-25,"oakland, california",0,1,1,1,other,agnosticism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,married,bisexual,0,anything,2,1,67.0,-1,2012-03-04,"pinole, california",2,3,2,0,technology,atheism,2.0,taurus,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,single,straight,3,anything,2,1,69.0,-1,2012-06-29,"san francisco, california",0,1,2,0,technology,atheism,0.0,taurus,0.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,single,straight,3,anything,2,1,68.0,-1,2012-06-30,"burlingame, california",3,2,2,0,business and management,agnosticism,0.0,leo,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,seeing someone,bisexual,11,other,1,1,66.0,-1,2012-06-29,"oakland, california",0,1,1,0,education,atheism,2.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,single,straight,6,anything,1,0,61.0,20000,2012-02-19,"hayward, california",0,1,1,0,other,catholicism,1.0,aries,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,single,straight,5,other,2,0,72.0,-1,2012-06-29,"oakland, california",0,3,2,0,entertainment / media,christianity,1.0,sagittarius,1.0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,single,straight,5,anything,2,1,67.0,-1,2012-06-29,"oakland, california",0,2,3,0,medicine / health,other,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,single,straight,4,vegetarian,2,0,66.0,70000,2012-06-28,"san mateo, california",0,3,4,0,technology,christianity,1.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,single,straight,6,anything,2,0,66.0,-1,2012-06-28,"san francisco, california",0,2,5,0,technology,agnosticism,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,single,straight,5,anything,2,0,63.0,-1,2012-06-26,"berkeley, california",0,2,3,0,education,catholicism,1.0,capricorn,1.0,0,1,0,1,0,0,0,0,0,0,1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,single,gay,9,anything,3,1,68.0,-1,2012-06-29,"san francisco, california",0,2,2,0,law and government,agnosticism,0.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,single,straight,3,vegetarian,2,1,65.0,-1,2012-06-29,"san francisco, california",0,1,2,0,entertainment / media,other,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
